company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Miami Dermatology and Laser Institute,Miami,FL,Miami,Dermatology Clinic,10,$2M-$4M,Jill Waibel MD,Owner/Dermatologist,N/A,N/A,https://www.miamidermlaser.com/
Miami Animal Clinic,Miami,FL,Miami,Veterinary Clinic,10,$1.5M-$3M,Mileydi Perez DVM,Owner/Veterinarian,N/A,N/A,https://www.miamianimalclinic.net/
The Falls Animal Clinic,Palmetto Bay,FL,Miami,Veterinary Clinic,10,$1.5M-$3M,Doly Baquero DVM,Owner/Veterinarian,N/A,N/A,https://www.thefallsanimalclinic.com/
Dixie Animal Hospital,Palmetto Bay,FL,Miami,Veterinary Clinic,8,$1.5M-$2.5M,Owner,Owner/Veterinarian,N/A,N/A,https://www.dixieanimalhospital.com/
Westbird Animal Hospital,Miami,FL,Miami,Veterinary Clinic,10,$1.5M-$3M,Owner,Owner/Veterinarian,N/A,N/A,https://westbirdvet.com/
Mental Health of Miami Inc,Miami,FL,Miami,Behavioral Health Clinic,8,$700K-$1.5M,Yahaira Castro PhD,President/Owner,N/A,N/A,https://www.mentalhealthofmiami.com
Gomez Behavior Services,Miami,FL,Miami,Behavioral Health Clinic,10,$800K-$1.5M,Gabriela Gomez BCBA,Owner/Behavior Analyst,N/A,N/A,https://miamibehaviortherapy.com/
Regenerative Chiropractic,Miami,FL,Miami,Chiropractic Clinic,7,$700K-$1.5M,Octavio Espinoza DC,Owner/Chiropractor,N/A,N/A,https://www.espinozachiro.com/
Eastside Chiropractic,Miami,FL,Miami,Chiropractic Clinic,6,$600K-$1.2M,Curtis Garner DC,Owner/Chiropractor,N/A,N/A,https://www.mymiamichiropractor.net/
Miami Spine Clinic,Miami,FL,Miami,Chiropractic Clinic,7,$700K-$1.5M,Randall Thompson DC,Owner/Chiropractor,N/A,N/A,https://www.miamispineclinic.com/
Baum Chiropractic Clinic,Miami Beach,FL,Miami,Chiropractic Clinic,6,$600K-$1.2M,Michael Baum DC,Owner/Chiropractor,N/A,N/A,https://www.miamibeachchiro.com/
Symmetry Physical Therapy,Miami,FL,Miami,Physical Therapy Clinic,7,$700K-$1.5M,Natalia Sikaczowski DPT,Owner/Physical Therapist,N/A,N/A,https://symmetryptmiami.com/
Care360 Physical Therapy,Miami,FL,Miami,Physical Therapy Clinic,5,$500K-$1M,Claudio,Owner/Physical Therapist,N/A,N/A,https://care360physicaltherapy.com/
Physical Therapy Associates PA,South Miami,FL,Miami,Physical Therapy Clinic,8,$800K-$1.5M,Owner,Owner/Physical Therapist,N/A,N/A,https://www.ptapa.com/
Med Aesthetics Miami,Coral Gables,FL,Miami,Med Spa,8,$1M-$2.5M,Rosanna Bermejo,Founder,(305) 356-7402,coralgables@medaestheticsmiami.com,https://www.medaestheticsmiami.com/
Elegant Med Spa Center,Miami,FL,Miami,Med Spa,6,$800K-$1.5M,Owner,Owner,(305) 456-4921,elegantmedspa111@yahoo.com,https://elegantmedspa.com/
Miami Elegance Medspa,Miami,FL,Miami,Med Spa,7,$800K-$2M,Annette Bode,Owner/Master Injector,N/A,N/A,https://www.miamielegance.com/
Skinsation OC,Newport Beach,CA,Orange County,Med Spa,7,$800K-$2M,Lusanik Galustanian MD,Owner/Medical Director,(949) 216-0770,N/A,https://skinsationoc.com/
American Beauty Med Spa,Lake Forest,CA,Orange County,Med Spa,8,$1M-$2.5M,Nina Farokhian NMD,Owner,(949) 649-8184,N/A,https://www.americanbeautymedispa.com/
Image Perfect Laser,Newport Beach,CA,Orange County,Med Spa,7,$800K-$2M,Teresa Cadwallader,Founder,N/A,N/A,https://imageperfectlaser.com/
Skin Perfect Medical Spa,Costa Mesa,CA,Orange County,Med Spa,8,$1M-$2.5M,Erin Borini,Owner,N/A,N/A,https://skinperfectmedical.com/
Orange County Orthodontics,Mission Viejo,CA,Orange County,Orthodontics,8,$1.5M-$3M,Corey Corpodian,Owner/Orthodontist,N/A,N/A,https://myocortho.com/
Miller Orthodontics,Orange,CA,Orange County,Orthodontics,8,$1.5M-$3M,Shawn L. Miller DMD,Owner/Orthodontist,N/A,N/A,https://www.millerbraces.com/
Life Orthodontics,Tustin,CA,Orange County,Orthodontics,10,$2M-$3.5M,Robert Lee DDS,Owner/Orthodontist,N/A,N/A,https://www.lifeorthodontics.com/
Orange and Magnolia Dental Studio,Costa Mesa,CA,Orange County,Dental Practice,8,$1M-$2M,Joyce Kahng DDS,Owner/Dentist,N/A,N/A,https://www.omdentalstudio.com/
Precision Dental,Garden Grove,CA,Orange County,Dental Practice,5,$700K-$1.5M,Owner,Owner/Dentist,N/A,N/A,https://www.ocprecisiondental.com/
Orange County Dental Care,Orange,CA,Orange County,Dental Practice,8,$1M-$2M,Ali-Reza Etemadieh DDS,Owner/Dentist,N/A,N/A,https://orangecounty-dentalcare.com/
Physical Therapy Specialists,Brea,CA,Orange County,Physical Therapy Clinic,8,$800K-$1.5M,Owner,Owner/Physical Therapist,N/A,N/A,https://ptsphysicaltherapy.com/
Orange County Physical Therapy,Newport Beach,CA,Orange County,Physical Therapy Clinic,6,$600K-$1.2M,Victor Rusenescu DPT,Owner/Physical Therapist,N/A,N/A,https://ocptclinic.com/
OC Skin Institute,Orange County,CA,Orange County,Dermatology Clinic,8,$1.5M-$3M,Tony Nakhla MD,Owner/Dermatologist,N/A,N/A,https://www.ocskininstitute.com/
Orange Dermatology,Orange,CA,Orange County,Dermatology Clinic,10,$1.5M-$3M,Steven Stanowicz MD,Owner/Dermatologist,N/A,N/A,https://ocderms.com/
Irvine Dermatology,Irvine,CA,Orange County,Dermatology Clinic,6,$1M-$2M,Marjon,Founder/Dermatologist,N/A,N/A,https://dermatologyirvine.com/
Orange Coast Dermatology,Rancho Santa Margarita,CA,Orange County,Dermatology Clinic,8,$1.5M-$3M,Daniel Di Cesare MD,Owner/Dermatologist,N/A,N/A,https://www.orangecoastdermatology.com/
Affordable Animal Hospital Orange,Orange,CA,Orange County,Veterinary Clinic,8,$1.5M-$2.5M,Owner,Owner/Veterinarian,N/A,N/A,https://affordableanimalhospitalorange.com/
Sendero Animal Hospital,Rancho Mission Viejo,CA,Orange County,Veterinary Clinic,8,$1.5M-$2.5M,Louis Mauna DVM,Owner/Veterinarian,N/A,N/A,https://senderoah.com/
South Orange County Animal Hospital,Orange County,CA,Orange County,Veterinary Clinic,10,$1.5M-$3M,Dr. Tani,Owner/Veterinarian,N/A,N/A,https://www.socvets.com
Boston Health & Wellness Med Spa,Stoneham,MA,Boston,Med Spa,8,$1M-$2M,Owner,Owner,(617) 843-5320,stoneham@bostonhealthwellness.com,https://bostonhealthwellness.com/
DAM MedSpa,Boston,MA,Boston,Med Spa,7,$800K-$2M,Owner,Owner/Medical Director,N/A,N/A,https://www.dammedspa.com/
Regeneris MedSpa,Boston,MA,Boston,Med Spa,8,$1M-$2.5M,Owner,Owner/Medical Director,N/A,N/A,https://regenerisboston.com/
Lisa Scialla Physical Therapy,Boston,MA,Boston,Physical Therapy Clinic,6,$600K-$1M,Lisa Scialla DPT,Owner/Physical Therapist,N/A,N/A,https://www.localtherapistdirectory.com/
Dermatology Specialists of Charlotte,Charlotte,NC,Charlotte,Dermatology Clinic,15,$3M-$5M,Owner,Owner/Dermatologist,N/A,N/A,https://www.dscmd.com/
Mirando Chiropractic Center,Washington,DC,Washington DC,Chiropractic Clinic,7,$700K-$1.5M,Owner,Owner/Chiropractor,N/A,N/A,https://www.mirandochiropractic.com/
Agape Family Chiropractic,Washington,DC,Washington DC,Chiropractic Clinic,6,$600K-$1.2M,Owner,Owner/Chiropractor,N/A,N/A,https://www.agapefamilychiropractic.com/
Hi Finch,Nashville,TN,Nashville,Med Spa,8,$1M-$2.5M,Owner,Owner/Medical Director,N/A,N/A,https://hifinch.com/
Amalie Aesthetics,Nashville,TN,Nashville,Med Spa,7,$800K-$2M,Owner,Owner/Medical Director,N/A,N/A,https://www.amalieaesthetics.com/
East Nashville Family Dentistry,Nashville,TN,Nashville,Dental Practice,8,$1M-$2M,Owner,Owner/Dentist,N/A,N/A,https://enfdentistry.com/
Intouch Chiropractic,San Diego,CA,San Diego,Chiropractic Clinic,6,$600K-$1.2M,Owner,Owner/Chiropractor,N/A,N/A,https://sandiegonucca.com/
Inner Balance Institute,San Diego,CA,San Diego,Chiropractic Clinic,7,$700K-$1.5M,Owner,Owner/Chiropractor,N/A,N/A,https://innerbalanceinstitute.com/
Coastal Medical & Cosmetic Dermatology,La Jolla,CA,San Diego,Dermatology Clinic,8,$1.5M-$3M,Darrell Gonzales MD,Founder/Dermatologist,N/A,N/A,https://www.coastaldermonline.com/
The inFURmary,San Diego,CA,San Diego,Veterinary Clinic,8,$1.5M-$2.5M,Owner,Owner/Veterinarian,N/A,N/A,https://theinfurmary.com/
Nokomis Pet Clinic,Minneapolis,MN,Minneapolis,Veterinary Clinic,8,$1.5M-$2.5M,Owner,Owner/Veterinarian,N/A,N/A,https://nokomispetclinic.com/
Metropolitan Skin Clinic,Edina,MN,Minneapolis,Med Spa,10,$1.5M-$3M,Owner,Owner/Medical Director,(952) 288-2230,N/A,https://metropolitanskinclinic.com/
Tangletown Dental,Minneapolis,MN,Minneapolis,Dental Practice,8,$1M-$2M,Owner,Owner/Dentist,N/A,N/A,https://tangletowndental.com/
Novo Behavioral Health,Minneapolis,MN,Minneapolis,Behavioral Health Clinic,6,$500K-$1M,Owner,Owner/Therapist,N/A,N/A,https://www.novobehavioralhealth.com/
LynLake Centers for WellBeing,Minneapolis,MN,Minneapolis,Behavioral Health Clinic,10,$1M-$2M,Owner,Owner/Therapist,N/A,N/A,https://therapy-mn.com/
Charlotte Veterinary Hospital,Charlotte,NC,Charlotte,Veterinary Clinic,12,$2M-$3.5M,Owner,Owner/Veterinarian,N/A,N/A,https://charlottevethospital.com/
Charlotte One on One PT,Charlotte,NC,Charlotte,Physical Therapy Clinic,6,$500K-$1M,Owner,Owner/Physical Therapist,N/A,N/A,https://www.charlotteoneononept.com/
Prosperity Chiropractic,Charlotte,NC,Charlotte,Chiropractic Clinic,6,$600K-$1.2M,Brett Kubricht DC,Owner/Chiropractor,N/A,N/A,https://www.prosperitychiro.com/
District Performance & Physio,Washington,DC,Washington DC,Physical Therapy Clinic,7,$700K-$1.5M,Owner,Owner/Physical Therapist,N/A,N/A,https://www.districtperformancephysio.com/
The District Injector,Washington,DC,Washington DC,Med Spa,6,$800K-$1.5M,Owner,Owner/Injector,N/A,N/A,https://thedistrictinjector.com/
New Image Works Miami,Miami,FL,Miami,Med Spa,8,$1M-$2.5M,Humberto Palladino MD,Medical Director,(786) 438-0778,info-miami@newimageworks.com,https://newimageworks.com/
Biscayne Chiropractic Center,North Miami Beach,FL,Miami,Chiropractic Clinic,6,$600K-$1.2M,Randy Schulman DC,Owner/Chiropractor,N/A,N/A,https://www.miamibeachchiro.com/
Advance Therapy Center,Miami,FL,Miami,Physical Therapy Clinic,7,$700K-$1.5M,Dr. Garrote PT,Owner/Physical Therapist,N/A,N/A,https://advancetherapycenter.com/
Libre Physical Therapy,Homestead,FL,Miami,Physical Therapy Clinic,8,$800K-$1.5M,Owner,Owner/Physical Therapist,N/A,N/A,https://librephysicaltherapy.com/
South Tampa Dentistry,Tampa,FL,Tampa,Dental Practice,10,$1.5M-$3M,Owner,Owner/Dentist,N/A,N/A,https://southtampadentistry.com/
The Cat Doctors,Tampa,FL,Tampa,Veterinary Clinic,8,$1M-$2M,Owner,Owner/Veterinarian,N/A,N/A,https://catdoctors.info/
Veterinary Medical Clinic Tampa,Tampa,FL,Tampa,Veterinary Clinic,12,$2M-$3.5M,Owner,Owner/Veterinarian,N/A,N/A,https://vmctampa.com/
Elixir Aesthetics Med Spa,Tampa,FL,Tampa,Med Spa,7,$800K-$2M,Owner,Co-Owner,N/A,N/A,https://www.elixiraestheticsmedspa.com/
SynergyMD Cosmetic Dermatology,Tampa,FL,Tampa,Dermatology Clinic,8,$1.5M-$3M,Milan Lombardi MD,Owner/Dermatologist,N/A,N/A,https://www.synergymdcosmeticdermatology.com/
Florida Behavioral Medicine,Tampa,FL,Tampa,Behavioral Health Clinic,8,$800K-$1.5M,Owner,Owner/Psychiatrist,N/A,N/A,https://fbm-fl.com/
R. Andrew Powless DMD Special Care,Tampa,FL,Tampa,Dental Practice,8,$1M-$2M,R. Andrew Powless DMD,Owner/Dentist,N/A,N/A,https://flspecialcaredentistry.com/
Devonshire Dental of Boston,Boston,MA,Boston,Dental Practice,8,$1M-$2M,Dr. Levy,Owner/Dentist,N/A,N/A,https://www.devonshiredental.net/
South Shore Dermatology Physicians,Boston,MA,Boston,Dermatology Clinic,10,$2M-$3.5M,Owner,Owner/Dermatologist,N/A,N/A,https://www.southshorederm.com/
East Boston Chiropractic,East Boston,MA,Boston,Chiropractic Clinic,5,$500K-$1M,David Tracy DC,Owner/Chiropractor,N/A,N/A,https://www.eastbostonchiropractic.com/
Chiropractic & Sports Services Boston,Boston,MA,Boston,Chiropractic Clinic,5,$500K-$1M,Kristie McLean DC,Owner/Chiropractor,N/A,N/A,https://www.mybostonchiropractor.com/
Veterinary Out-Patient Clinic,Orange,CA,Orange County,Veterinary Clinic,6,$1M-$2M,Owner,Owner/Veterinarian,N/A,N/A,http://www.vetopc.com/
A Mobile Vet,Orange County,CA,Orange County,Veterinary Clinic,5,$800K-$1.5M,Dr. Wiekamp,Owner/Veterinarian,N/A,N/A,https://www.amobilevet.org
Ascend Physical Therapy,Orange County,CA,Orange County,Physical Therapy Clinic,6,$600K-$1.2M,Owner,Owner/Physical Therapist,N/A,N/A,https://www.ascendpt.net/
DC Dental Care,Washington,DC,Washington DC,Dental Practice,7,$1M-$2M,Owner,Owner/Dentist,N/A,N/A,https://www.dcdentalcare.net/
Premier Dental Care DC,Washington,DC,Washington DC,Dental Practice,8,$1M-$2.5M,Owner,Owner/Dentist,N/A,N/A,https://takomadentist.com/
Breaking Through SD Physical Therapy,San Diego,CA,San Diego,Physical Therapy Clinic,8,$800K-$1.5M,Owner,Owner/Physical Therapist,N/A,N/A,https://www.breakthroughsdphysicaltherapy.com
Physio on the Go,San Diego,CA,San Diego,Physical Therapy Clinic,6,$500K-$1M,Sean Kuhn PT DPT,Owner/Physical Therapist,N/A,N/A,https://physio-on-the-go.com
Dermacare Medical Aesthetics,San Diego,CA,San Diego,Med Spa,12,$2M-$4M,Jeff Birchall MD,Owner/Medical Director,N/A,N/A,https://www.dermacaresandiego.com/
San Diego Skin Medical Spa,San Diego,CA,San Diego,Med Spa,8,$1M-$2.5M,Mark Mofid MD,Owner/Medical Director,N/A,N/A,https://www.sandiegoskin.com/
Saunders Physical Therapy,Minneapolis,MN,Minneapolis,Physical Therapy Clinic,15,$2M-$3.5M,Owner,Owner/Physical Therapist,N/A,N/A,https://saunders-therapy.com/
Core Lifestyle Clinic,Minneapolis,MN,Minneapolis,Physical Therapy Clinic,6,$500K-$1M,Owner,Owner/Physical Therapist,N/A,N/A,https://www.corelifestylemn.com/
Darabi Dermatology,Minneapolis,MN,Minneapolis,Dermatology Clinic,7,$1M-$2.5M,Dr. Darabi,Owner/Dermatologist,N/A,N/A,https://darabidermatology.com/
Mental Health Counseling Services,Minneapolis,MN,Minneapolis,Behavioral Health Clinic,8,$700K-$1.5M,Owner,Owner/Counselor,N/A,N/A,https://www.mhcs.online/
