company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Trellis Hospitality,Minneapolis,MN,Minneapolis,Multi-Unit Restaurant Operator,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.trellishospitality.com/
The Genuine Hospitality Group,Miami,FL,Miami,Multi-Unit Restaurant Operator,18,$5M-$10M,Michael Schwartz,Chef/Owner,N/A,N/A,https://thegenuinehospitalitygroup.com/
SRG Concepts,Washington,DC,Washington DC,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.srgconcepts.com/
RW Restaurant Group,Washington,DC,Washington DC,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://rwrestaurantgroup.com/
Neighborhood Restaurant Group,Washington,DC,Washington DC,Multi-Unit Restaurant Operator,20,$10M+,Owner,Owner,N/A,N/A,https://www.neighborhoodrestaurantgroup.com/
Lyons Group,Boston,MA,Boston,Multi-Unit Restaurant Operator,20,$5M-$10M,Owner,Owner,N/A,N/A,https://lyonsgroup.com/
Corbett Restaurant Group,Boston,MA,Boston,Multi-Unit Restaurant Operator,15,$3M-$5M,Owner,Owner,N/A,N/A,https://corbettrestaurantgroup.com/
Maintenance Resources Inc,Denver,CO,Denver,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://maintenanceresourcesinc.com/
Dallas Janitorial Services,Dallas,TX,Dallas,Commercial Cleaning,10,$1M-$2M,Owner,Owner,N/A,N/A,https://dallasjanitorialservices.com/
Strategic Janitorial Solutions,Dallas,TX,Dallas,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://www.strategicjanitorial.com/
Areo Dental Group,Chicago,IL,Chicago,Multi-Location Dental Group,15,$3M-$5M,Dr. Anushka Gaglani,Co-Founder/Co-CEO,N/A,N/A,N/A
Grand Dental Group,Chicago,IL,Chicago,Multi-Location Dental Group,18,$3M-$5M,Owner,Owner,N/A,N/A,https://www.granddentalgroup.com/
Chicago Dental Group,Prospect Heights,IL,Chicago,Multi-Location Dental Group,10,$1M-$2M,Dr. Michael Gelb,Owner,N/A,N/A,https://www.mydentalgroup.com/
Ingenious Dentistry,Houston,TX,Houston,Multi-Location Dental Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.ingeniousdentistry.com/
South Boston Dental Group,Boston,MA,Boston,Multi-Location Dental Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://southbostondental.com/
Boston Dental,Boston,MA,Boston,Multi-Location Dental Group,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.bostondental.com/
Friedman Dental Group,Miami,FL,Miami,Multi-Location Dental Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://friedmandentalgroup.com/
Underbite Dental Management,New York,NY,New York City,Multi-Location Dental Group,15,$3M-$5M,David Janash,Founder,N/A,N/A,https://www.myunderbite.com/
The Smilist Dental,New York,NY,New York City,Multi-Location Dental Group,20,$5M-$10M,Owner,Owner,N/A,N/A,https://thesmilist.com/
New York Dental Specialty Group,New York,NY,New York City,Multi-Location Dental Group,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.newyorkdentalspecialty.com/
Jeffrey Rosenberg Dental Healthcare Group,Philadelphia,PA,Philadelphia,Multi-Location Dental Group,12,$2M-$3M,Jeffrey Rosenberg,Owner,N/A,N/A,N/A
Town & Country Animal Hospital,Miami,FL,Miami,Multi-Location Veterinary Group,12,$2M-$3M,Dr. Eric Wenke,Founder,N/A,N/A,https://tcahvets.com/
North Jersey Veterinary Hospital,Wayne,NJ,Northern New Jersey,Multi-Location Veterinary Group,12,$1M-$3M,Owner,Owner,N/A,N/A,https://northjerseyveterinaryhospital.com/
AZ Vet Direct,Phoenix,AZ,Phoenix,Multi-Location Veterinary Group,12,$1M-$3M,Owner,Owner,N/A,N/A,https://azvet.direct/
San Francisco Pet Hospital,San Francisco,CA,San Francisco Bay Area,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.sfpethospital.com/
SoMa Animal Hospital,San Francisco,CA,San Francisco Bay Area,Multi-Location Veterinary Group,10,$1M-$2M,Dr. Jayson Johnston,Owner,N/A,N/A,https://www.somaanimalhospital.com/
Ballantyne Veterinary Clinic,Charlotte,NC,Charlotte,Multi-Location Veterinary Group,10,$1M-$2M,Dr. Humphrey,Owner,N/A,N/A,https://www.ballantynevet.com/
Central Providence Veterinary Hospital,Charlotte,NC,Charlotte,Multi-Location Veterinary Group,10,$1M-$2M,Dr. Cierra Tabony,Owner,N/A,N/A,https://www.centralprovidence.com/
East Dallas Veterinary Clinic,Dallas,TX,Dallas,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://eastdallasvetclinic.com/
Midway Hollow Pet Clinic,Dallas,TX,Dallas,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://midwayhollowpetclinic.com/
Premier Commercial Properties,Minneapolis,MN,Minneapolis,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://premiercommercialproperties.com/
Anderson Property Management,Minneapolis,MN,Minneapolis,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.andersonpropmgmt.com/
Summerhill Commercial,Minneapolis,MN,Minneapolis,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.summerhillcommercial.com/
CPI Commercial Properties,Phoenix,AZ,Phoenix,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://cpiaz.com/
Plaza Companies,Phoenix,AZ,Phoenix,Commercial Property Management,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.theplazaco.com/
Brookside Properties,Nashville,TN,Nashville,Commercial Property Management,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.brooksideproperties.com/
Bryant Properties LLC,Goodlettsville,TN,Nashville,Commercial Property Management,10,$1M-$2M,Larry Bryant,Owner,N/A,N/A,N/A
NAI Nashville Stanton Group,Nashville,TN,Nashville,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.nainashville.com/
Stiles Property Management,Orlando,FL,Orlando,Commercial Property Management,15,$3M-$5M,Owner,Owner,N/A,N/A,https://www.stiles.com/orlando/
Xclusive Realty Management,Orlando,FL,Orlando,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.xrmgt.com/
Ackley Property Management,Orlando,FL,Orlando,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.ackleyflorida.com/
Patriot Commercial Properties,Phoenix,AZ,Phoenix,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.patriotcommercialproperties.com/
Thrive Realty,Phoenix,AZ,Phoenix,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.thriverealtyaz.com/
Boston Cleaning Company,Boston,MA,Boston,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://www.bostoncleaningcompanyinc.com/
Breezie Cleaning and Janitorial,Boston,MA,Boston,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://breezie-cleaning.com/
Total Services Commercial Cleaning,Boston,MA,Boston,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://totalservicescommercialcleaning.com/
JR Enviro Clean,New Jersey,NJ,Northern New Jersey,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://jrenviroclean.com/
ARIA Commercial Cleaning Services,Orange County,CA,Orange County,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://www.ariacleaningservices.com/
ServiceMaster by Obis,Orange County,CA,Orange County,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,https://www.servicemasterclean.com/servicemaster-by-obis/
The Learning Experience New Tampa,Tampa,FL,Tampa,Daycare/Preschool Chain,18,$2M-$3M,Jhana Pardue,Center Owner,N/A,N/A,https://thelearningexperience.com/centers/new-tampa/
O2B Kids Tampa,Tampa,FL,Tampa,Daycare/Preschool Chain,15,$1M-$2M,Owner,Owner,N/A,N/A,https://o2bkids.com/locations/south-tampa-preschool/
Primrose School of Lake Nona,Orlando,FL,Orlando,Daycare/Preschool Chain,18,$2M-$3M,Owner,Franchise Owner,N/A,N/A,https://www.primroseschools.com/schools/lake-nona
Xplor Preschool,Carrollton,TX,Dallas,Daycare/Preschool Chain,18,$2M-$3M,Owner,Owner,N/A,N/A,N/A
Robindell Private School,Houston,TX,Houston,Daycare/Preschool Chain,18,$2M-$3M,Owner,Owner,N/A,N/A,https://www.robindell.com/
As We Grow Learning Center,Houston,TX,Houston,Daycare/Preschool Chain,15,$1M-$2M,Owner,Owner,N/A,N/A,https://awglearning.com/
Fannie Battle Day Home for Children,Nashville,TN,Nashville,Daycare/Preschool Chain,18,$1M-$3M,Owner,Executive Director,N/A,N/A,https://fanniebattle.org/
Holly Street Daycare,Nashville,TN,Nashville,Daycare/Preschool Chain,15,$1M-$2M,Owner,Owner,N/A,N/A,https://www.hollystreet.org/
Building Kidz San Francisco,San Francisco,CA,San Francisco Bay Area,Daycare/Preschool Chain,15,$1M-$2M,Owner,Owner,N/A,N/A,https://www.buildingkidzschool.com/schools/san-francisco/
Sunshine House Charlotte,Charlotte,NC,Charlotte,Daycare/Preschool Chain,20,$3M-$5M,Owner,Owner,N/A,N/A,https://sunshinehouse.com/
Denver Janitorial Services,Denver,CO,Denver,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://denver-janitorial.com/
Georgia Facility Services,Atlanta,GA,Atlanta,Commercial Cleaning,15,$2M-$3M,Owner,Owner,N/A,N/A,N/A
The Janitorial Crew (Alta),Philadelphia,PA,Philadelphia,Commercial Cleaning,12,$1M-$2M,Owner,Owner,N/A,N/A,https://altaphl.com/
Akridge,Washington,DC,Washington DC,Commercial Property Management,20,$5M-$10M,Owner,Owner,N/A,N/A,https://www.akridge.com/
Rent the District,Washington,DC,Washington DC,Commercial Property Management,15,$2M-$5M,Owner,Owner,N/A,N/A,https://rentthedistrict.com/
Scout Properties DC,Washington,DC,Washington DC,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://scoutpropertiesdc.com/
UHM Properties,Boston,MA,Boston,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.uhmproperties.com/
Peacock Properties,Boston,MA,Boston,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://peacockpropertiesmgmt.com/
Winthrop Management,Boston,MA,Boston,Commercial Property Management,15,$3M-$5M,Owner,Owner,N/A,N/A,N/A
Rockwell Management,Houston,TX,Houston,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.rockwellmgmt.com/
SVN J. Beard Real Estate,Houston,TX,Houston,Commercial Property Management,12,$2M-$3M,Owner,Owner,N/A,N/A,https://www.jbeardcompany.com/
PMI DC Metro,Washington,DC,Washington DC,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.washingtondcpropertymanagementinc.com/
Level 10 Management,Minneapolis,MN,Minneapolis,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://level10mgmt.com/
Modern CRE,Minneapolis,MN,Minneapolis,Commercial Property Management,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.modern-cre.com/
Avenues Pet Hospital,San Francisco,CA,San Francisco Bay Area,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.avenuespethospital.com/
Urban Pet Hospital,San Francisco,CA,San Francisco Bay Area,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.sfurbanpethospital.com/
Camelback Animal Clinic,Phoenix,AZ,Phoenix,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.camelbackanimalcenterphoenix.com/
Canyon Animal Hospital,Phoenix,AZ,Phoenix,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://canyonanimalhospitalphoenix.com/
Buckner Animal Clinic,Dallas,TX,Dallas,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.buckneranimalclinic.com/
North Dallas Veterinary Hospital,Dallas,TX,Dallas,Multi-Location Veterinary Group,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.northdallasvet.com/
Gardens Animal Hospital,Miami,FL,Miami,Multi-Location Veterinary Group,12,$1M-$3M,Owner,Owner,N/A,N/A,https://www.gardensanimalhospital.com/
Trail Animal Hospital,Miami,FL,Miami,Multi-Location Veterinary Group,12,$1M-$3M,Marta Lista,Owner,N/A,N/A,https://www.trailanimalhospital.com/
Sugarloaf Animal Clinic,Phoenix,AZ,Phoenix,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://sugarloafanimalclinic.com/
Lookout Mountain Veterinary Clinic,Phoenix,AZ,Phoenix,Multi-Location Veterinary Group,10,$1M-$2M,Owner,Owner,N/A,N/A,https://www.lookoutmountainvet.com/
