company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
Patrick J. Brunner DC LLC,Cincinnati,OH,Cincinnati OH,Chiropractic Clinic,6,$500K-$1.5M,Dr. Patrick Brunner,Owner,513-922-0606,N/A,https://www.brunnerchiropractic.com/
CincySkin Medical & Cosmetic Dermatology,Cincinnati,OH,Cincinnati OH,Dermatology Clinic,8,$1M-$3M,Dr. Jacqueline Fisher,CEO/Owner,N/A,N/A,https://www.cincyskin.com/
Queen City Dermatology,Cincinnati,OH,Cincinnati OH,Dermatology Clinic,8,$1M-$3M,Dr. Kristine Zitelli,Founder,N/A,N/A,https://www.queencitydermatology.com/
Green Township Collision,Cincinnati,OH,Cincinnati OH,Collision Repair,8,$500K-$1.5M,N/A,Owner,(513) 347-7800,N/A,https://www.greentownshipcollision.com/
Anderson Collision Center,Cincinnati,OH,Cincinnati OH,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://anderson-collision.com/
Jerry Ernst Collision Center,Cincinnati,OH,Cincinnati OH,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://jernyernst.com/
M&G Body Shop,Cincinnati,OH,Cincinnati OH,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://mgbody.com/
Schmoe's Collision & Auto Detailing,Cincinnati,OH,Cincinnati OH,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://schmoescollision.com/
Incline Wealth Advisors,Cincinnati,OH,Cincinnati OH,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,https://incline-wealth.com/
Wealth Dimensions,Cincinnati,OH,Cincinnati OH,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,https://www.wealthdimensions.com/
Foster & Motley,Cincinnati,OH,Cincinnati OH,Wealth Management,15,$2M-$5M,N/A,Principal,N/A,N/A,https://www.fosterandmotley.com/
Biehl Brothers,Cincinnati,OH,Cincinnati OH,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://gobiehlbrothers.com/
Third Generation Restoration,Cincinnati,OH,Cincinnati OH,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.thirdgenerationrestoration.com/
Legacy Builders Group,Cincinnati,OH,Cincinnati OH,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.designbuildremodel.com/
Kessler Construction,Cincinnati,OH,Cincinnati OH,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://kessler-construction.com/
First Star Logistics,Cincinnati,OH,Cincinnati OH,Freight Brokerage,15,$3M-$7M,N/A,Owner,N/A,N/A,https://www.firststarlogistics.com/
Distinctive MFG,Cincinnati,OH,Cincinnati OH,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://distinctivemfg.co/
J&J Machine,Cincinnati,OH,Cincinnati OH,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://jjmachine99.com/
Pride Tool,Cincinnati,OH,Cincinnati OH,Machine Shop/Metal Fabrication,15,$2M-$5M,N/A,Owner,N/A,N/A,https://pridetool.com/
Tendon Manufacturing,Cincinnati,OH,Cincinnati OH,Machine Shop/Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.tendon.com/
3Up Metal Works,Milwaukee,WI,Milwaukee WI,Machine Shop/Metal Fabrication,8,$500K-$1.5M,Jason Young,Owner,N/A,N/A,https://www.3upmetalworks.com/
Frier Custom Manufacturing,Kenosha,WI,Milwaukee WI,Machine Shop/Metal Fabrication,8,$500K-$1.5M,Tavis Frier,Owner,N/A,N/A,https://friercustom.com/
Milwaukee Metal Products,Milwaukee,WI,Milwaukee WI,Machine Shop/Metal Fabrication,15,$2M-$5M,N/A,Owner,N/A,N/A,https://milwaukeemetalproducts.com/
Mahuta Tool Corporation,Milwaukee,WI,Milwaukee WI,Machine Shop/Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.mahutatool.com/
Allis Manufacturing,Milwaukee,WI,Milwaukee WI,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.allismfg.com/
Baychar Auto Service,Milwaukee,WI,Milwaukee WI,Auto Repair,8,$500K-$1.5M,Leo,Owner,414-543-4111,N/A,https://baycharauto.com/
Manyo Motors,Milwaukee,WI,Milwaukee WI,Auto Repair,6,$500K-$1.5M,Dave,Owner,414-312-8611,N/A,https://www.manyo-motors.com/
Brett's Auto Repair,Milwaukee,WI,Milwaukee WI,Auto Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://brettsautorepair.com/
Mil-City Motors,Milwaukee,WI,Milwaukee WI,Auto Repair,8,$500K-$1.5M,N/A,Owner,414-462-3050,N/A,https://www.milcitymotors.com/
Good Hope Service,Milwaukee,WI,Milwaukee WI,Auto Repair,10,$1M-$3M,N/A,Owner,(414) 356-0222,N/A,https://www.goodhopeservice.com/
Silver Fox MKE,Milwaukee,WI,Milwaukee WI,SEO/Digital Marketing Agency,6,$500K-$1.5M,Eric Vallee,Founder,N/A,N/A,https://silverfoxmke.com/
Brew City Marketing,Milwaukee,WI,Milwaukee WI,Digital Marketing Agency,8,$500K-$1.5M,N/A,Founder/CEO,N/A,N/A,https://brewcitymarketing.com/
SocialSurge Marketing,Milwaukee,WI,Milwaukee WI,Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://socialsurgemarketing.com/
Milwaukee SEO Company,Milwaukee,WI,Milwaukee WI,SEO/Digital Marketing Agency,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.milwaukeeseocompany.com/
Premier Eyes,Milwaukee,WI,Milwaukee WI,Optometry Clinic,10,$1M-$3M,N/A,Owner,N/A,N/A,https://premiereyes-wi.com/
414 Eyes,Milwaukee,WI,Milwaukee WI,Optometry Clinic,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://414eyes.com/
Metro Eye,Milwaukee,WI,Milwaukee WI,Optometry Clinic,8,$500K-$1.5M,Dr. Amy Jankowski,Owner,N/A,N/A,https://metroeye.biz/
Kowalske Kitchen & Bath,Milwaukee,WI,Milwaukee WI,Remodeling Contractors,15,$2M-$5M,N/A,Owner,N/A,N/A,https://kowalske.com/
AB&K Kitchens & Baths,Milwaukee,WI,Milwaukee WI,Remodeling Contractors,12,$2M-$5M,N/A,Owner,N/A,N/A,https://www.abandk.com/
Brewer Contracting,Milwaukee,WI,Milwaukee WI,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://brewercontracting.com/
ADM Contractors,Milwaukee,WI,Milwaukee WI,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.admcontractors.com/
Venturi Private Wealth,Milwaukee,WI,Milwaukee WI,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,N/A
Cove Financial Planning,Milwaukee,WI,Milwaukee WI,Wealth Management,6,$1M-$3M,N/A,Principal,N/A,N/A,https://www.coveplanning.com/
IAG Wealth Partners,Waukesha,WI,Milwaukee WI,Wealth Management,10,$1M-$3M,N/A,Principal,N/A,N/A,https://iagwealthpartners.com/
Highlander Home Health Care,Milwaukee,WI,Milwaukee WI,Home Health Agency,10,$1M-$3M,N/A,Owner,414-461-2331,N/A,https://www.highlanderhomehealthcare.org/
Med Group Home Health Care,Milwaukee,WI,Milwaukee WI,Home Health Agency,10,$1M-$3M,N/A,Owner,N/A,N/A,https://medgrouphomehealthcare.com/
ANS Home Health Services,Milwaukee,WI,Milwaukee WI,Home Health Agency,15,$1M-$3M,N/A,Owner,N/A,N/A,https://www.anshomecare.com/
Agape Home Health Care,Milwaukee,WI,Milwaukee WI,Home Health Agency,10,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.agapehomewi.com/
Stratus Building Solutions Milwaukee,Milwaukee,WI,Milwaukee WI,Commercial Cleaning,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.stratusclean.com/franchise/milwaukee
Auto Start Inc,Milwaukee,WI,Milwaukee WI,Auto Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://autostartincwi.com/
Worthington Design & Remodeling,Indianapolis,IN,Indianapolis IN,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://worthingtonindy.com/
Indiana Residential,Indianapolis,IN,Indianapolis IN,General Contractors,8,$1M-$3M,N/A,Owner,N/A,N/A,https://indianaresidential.com/
Hearn Construction,Indianapolis,IN,Indianapolis IN,General Contractors,12,$2M-$5M,N/A,Owner,N/A,N/A,https://www.hearnconstructioninc.com/
East Washington Chiropractic,Indianapolis,IN,Indianapolis IN,Chiropractic Clinic,8,$500K-$1.5M,Dr. Anthony Wolf,Co-Owner,N/A,N/A,https://www.eastwashingtonchiropractic.com/
Williams Chiropractic Clinic,Indianapolis,IN,Indianapolis IN,Chiropractic Clinic,6,$500K-$1.5M,N/A,Owner,317-856-0880,N/A,https://williamschiroindy.com/
Dermatology Specialists KC,Kansas City,MO,Kansas City MO,Dermatology Clinic,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.dermkc.com/
Ohio Pro Group,Columbus,OH,Columbus OH,Remodeling Contractors,12,$2M-$5M,N/A,Owner,N/A,N/A,https://ohioprogroup.com/
Pizzazz Group,Columbus,OH,Columbus OH,Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://pizzazzgroup.com/
Potent Chiropractic,Columbus,OH,Columbus OH,Chiropractic Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://potentchiro.com/
Restore Chiropractic,Columbus,OH,Columbus OH,Chiropractic Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.restorechiro.com/
RamClean,Columbus,OH,Columbus OH,Commercial Cleaning,10,$1M-$3M,N/A,Owner,(614) 235-2120,N/A,https://ramclean.com/
Clean Team,Columbus,OH,Columbus OH,Commercial Cleaning,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.cleanteamclean.com/
Ohio Senior Home Health Care,Columbus,OH,Columbus OH,Home Health Agency,10,$1M-$3M,N/A,Owner,(614) 470-6070,N/A,N/A
SYNERGY HomeCare Columbus,Worthington,OH,Columbus OH,Senior Care Services,12,$1M-$3M,N/A,Owner,614-259-3900,N/A,https://synergyhomecare.com/oh-columbus-43085/
ADJ Sheet Metal,Baltimore,MD,Baltimore MD,Machine Shop/Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.adjsheetmetal.com/
Baltimore Hydraulics,Baltimore,MD,Baltimore MD,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.baltimorehydraulics.com/
Dreamscape Marketing,Baltimore,MD,Baltimore MD,Digital Marketing Agency,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.dreamscapemarketing.com/
Warschawski,Baltimore,MD,Baltimore MD,Digital Marketing Agency,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.warschawski.com/
M-C Fabrication,Kansas City,MO,Kansas City MO,Machine Shop/Metal Fabrication,15,$2M-$5M,N/A,Owner,N/A,N/A,https://www.m-cfabrication.com/
Custom Welding & Fabrication,Kansas City,MO,Kansas City MO,Machine Shop/Metal Fabrication,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.customweldingkc.com/
Walibu,Sacramento,CA,Sacramento CA,SEO/Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.walibu.com/
Fluid Tech Hydraulics,Sacramento,CA,Sacramento CA,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://fluidtechhydraulics.com/
Blanda Inc,Sacramento,CA,Sacramento CA,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://blanda.net/
Bertolucci's Body Shop,Sacramento,CA,Sacramento CA,Collision Repair,10,$1M-$3M,N/A,Owner,916-454-4433,N/A,https://www.bertoluccis.com/
Dupont Creative,Richmond,VA,Richmond VA,Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.dupontcreative.com/
The Idea Center,Richmond,VA,Richmond VA,Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.theideacenter.com/
Madison+Main,Richmond,VA,Richmond VA,Digital Marketing Agency,10,$1M-$3M,Dave,Founder,N/A,N/A,https://madisonmain.com/
Koontz Paint & Body Works,Richmond,VA,Richmond VA,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://koontzrva.com/
Dorn's Body and Paint,Richmond,VA,Richmond VA,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://dornsbodyandpaint.com/
Head Over Wheels,Mechanicsville,VA,Richmond VA,Collision Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://autobodyrepairrichmond.com/
Virginia Estate and Retirement Planning,Richmond,VA,Richmond VA,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,https://myverpa.com/
Kinloch Capital,Richmond,VA,Richmond VA,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,https://kinlochcapital.com/
Borth-Wilson,Brookfield,WI,Milwaukee WI,Remodeling Contractors,10,$1M-$3M,N/A,Owner,N/A,N/A,https://borthwilson.com/
COR Improvements,Milwaukee,WI,Milwaukee WI,Remodeling Contractors,8,$500K-$1.5M,N/A,Owner,N/A,N/A,N/A
Momentic,Milwaukee,WI,Milwaukee WI,Digital Marketing Agency,8,$500K-$1.5M,N/A,Founder,N/A,N/A,https://momenticmarketing.com/
THIEL,Milwaukee,WI,Milwaukee WI,Digital Marketing Agency,10,$1M-$3M,N/A,Owner,N/A,N/A,https://thiel.com/
Marietta Investment Partners,Milwaukee,WI,Milwaukee WI,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,N/A
Spectrum Investment Advisors,Milwaukee,WI,Milwaukee WI,Wealth Management,10,$1M-$3M,N/A,Principal,N/A,N/A,N/A
Dr. Reed Moeller Chiropractic,Cincinnati,OH,Cincinnati OH,Chiropractic Clinic,6,$500K-$1.5M,Dr. Reed Moeller,Owner,N/A,N/A,https://www.drreedmoeller.com/
Beechmont Chiropractic Center,Cincinnati,OH,Cincinnati OH,Chiropractic Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.beechmontchiropracticcenter.com/
Eastern Hills Chiropractic,Cincinnati,OH,Cincinnati OH,Chiropractic Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.easternhillschiropractic.com/
Anderson & Rodgers Construction,Cincinnati,OH,Cincinnati OH,Remodeling Contractors,10,$1M-$3M,Teddy Rodgers,Owner/President,N/A,N/A,N/A
Kircher Design and Build,Cincinnati,OH,Cincinnati OH,Remodeling Contractors,8,$1M-$3M,John Bordenkircher,Co-Owner,N/A,N/A,N/A
NovaDius Wealth Management,Overland Park,KS,Kansas City MO,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,https://novadius.com/
Keen Wealth Advisors,Kansas City,MO,Kansas City MO,Wealth Management,10,$1M-$3M,N/A,Principal,N/A,N/A,https://keenwealthadvisors.com/
I-70 Auto Repair,Kansas City,MO,Kansas City MO,Auto Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://i70autoservice.com/
George's Imports Ltd,Kansas City,MO,Kansas City MO,Auto Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,N/A
Simply Home Companion Care,Lee's Summit,MO,Kansas City MO,Home Health Agency,10,$500K-$1.5M,N/A,Owner,N/A,N/A,N/A
Midwest Medical Specialists,Kansas City,MO,Kansas City MO,Dermatology Clinic,15,$3M-$7M,N/A,Owner,N/A,N/A,https://www.midwestmedicalspecialists.com/
KMC Dermatology,Kansas City,MO,Kansas City MO,Dermatology Clinic,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.kmcpa.com/
Nurse Next Door Sacramento,Sacramento,CA,Sacramento CA,Senior Care Services,10,$1M-$3M,Kiran,Owner,N/A,N/A,https://www.nursenextdoor.com/location/sacramento-ca
EYEcenter Optometric,Sacramento,CA,Sacramento CA,Optometry Clinic,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.eyecenteroptometric.com/
Midtown Optometric Group,Sacramento,CA,Sacramento CA,Optometry Clinic,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.midtownoptometricgroup.com/
Active Life Team Chiropractic,Sacramento,CA,Sacramento CA,Chiropractic Clinic,6,$500K-$1.5M,Dr. Charmaine Magale,Founder,N/A,N/A,https://www.activelifesac.com/
Crusade Chiropractic,Sacramento,CA,Sacramento CA,Chiropractic Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.crusadechiropractic.com/
Performance Chiropractic,Sacramento,CA,Sacramento CA,Chiropractic Clinic,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://performancechirocare.com/
G&C Auto Body Sacramento,Sacramento,CA,Sacramento CA,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://gandcautobody.com/
Innovision Business Solutions,Sacramento,CA,Sacramento CA,SEO/Digital Marketing Agency,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://innovisionbiz.com/
E-Z Living Cleaning LLC,Sacramento,CA,Sacramento CA,Commercial Cleaning,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.ezlivingcleaning.com/
Romex Transportation,Sacramento,CA,Sacramento CA,Freight/Trucking,15,$2M-$5M,N/A,Owner,N/A,N/A,https://www.romextransport.com/
Marshall Cruz Construction,Baltimore,MD,Baltimore MD,General Contractors,12,$2M-$5M,Nick Marshall,Co-Owner,N/A,N/A,https://marshallcruzconstruction.com/
Zander Homes,Baltimore,MD,Baltimore MD,General Contractors,10,$1M-$3M,Alex Trakhtman,Founder,N/A,N/A,N/A
Apple Auto,Baltimore,MD,Baltimore MD,Auto Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://theappleauto.com/
Catonsville Auto Clinic,Catonsville,MD,Baltimore MD,Auto Repair,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://catonautoclinic.com/
ServiceMaster Richmond,Richmond,VA,Richmond VA,Commercial Cleaning,12,$1M-$3M,N/A,Owner,N/A,N/A,https://www.servicemasterclean.com/servicemaster-services-richmond/
Redlee SCS Richmond,Richmond,VA,Richmond VA,Commercial Cleaning,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.redleescs.com/
Casci DesignWorks,Sacramento,CA,Sacramento CA,Remodeling Contractors,8,$1M-$3M,N/A,Owner,N/A,N/A,https://www.cascidesignworks.com/
Locallogy,Columbus,OH,Columbus OH,Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.locallogy.com/
New Day Creative,Columbus,OH,Columbus OH,Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.newdaycreative.co
Renaissance Marketing,Richmond,VA,Richmond VA,Digital Marketing Agency,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://renaissancemarketingva.com/
WebDev RVA,Richmond,VA,Richmond VA,Digital Marketing Agency,6,$500K-$1.5M,Michael Dors,CEO/Owner,N/A,N/A,https://webdevrva.com/
Advanté-BCS,Richmond,VA,Richmond VA,Digital Marketing Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://advantebcs.com/
Brown Logistics Solutions,Columbus,OH,Columbus OH,Freight/Trucking,10,$1M-$3M,N/A,Owner,N/A,N/A,N/A
Trucks Freight,Columbus,OH,Columbus OH,Freight/Trucking Dispatch,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://trucksfreight.com/
Family Home Health Care LLC,Milwaukee,WI,Milwaukee WI,Home Health Agency,10,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.familyhomehealthcarellc.com/
Hands That Help Personal Care,Milwaukee,WI,Milwaukee WI,Home Health Agency,8,$500K-$1.5M,N/A,Owner,N/A,N/A,N/A
South Milwaukee Car Care,South Milwaukee,WI,Milwaukee WI,Auto Repair,6,$500K-$1.5M,N/A,Owner,414-571-8380,N/A,https://mysmccc.com/
Specialty Machine Products,Milwaukee,WI,Milwaukee WI,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://specialtymachineproducts.com/
BCA Industries,Milwaukee,WI,Milwaukee WI,Machine Shop/Metal Fabrication,12,$1M-$3M,N/A,Owner,N/A,N/A,https://bca-industries.com/
Hastreiter Industries,Milwaukee,WI,Milwaukee WI,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://hastreiter.industries/
JS Interactive Milwaukee,Milwaukee,WI,Milwaukee WI,Digital Marketing Agency,6,$500K-$1.5M,N/A,Owner,N/A,N/A,https://js-interactive.com/
Crown LSP Group,Richmond,VA,Richmond VA,Freight Brokerage,15,$3M-$7M,N/A,Owner,N/A,N/A,https://crownlspgroup.com/
Sarver Vrooman Wealth Advisors,Kansas City,MO,Kansas City MO,Wealth Management,6,$1M-$3M,N/A,Founder,N/A,N/A,N/A
FCS Wealth Management,Kansas City,MO,Kansas City MO,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,https://fcspwm.com/
Correct Capital,Kansas City,MO,Kansas City MO,Wealth Management,8,$1M-$3M,N/A,Principal,N/A,N/A,https://correctcap.com/
HORAN Wealth,Cincinnati,OH,Cincinnati OH,Wealth Management,15,$3M-$7M,N/A,Principal,N/A,N/A,https://horanwealth.com/
Classic Collision KC,Kansas City,MO,Kansas City MO,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.classiccollisionkc.com/
McCarthy Collision Center,Kansas City,MO,Kansas City MO,Collision Repair,15,$2M-$5M,N/A,Owner,N/A,N/A,https://www.mccarthycollisioncenters.com/
Rob Sight Ford Collision,Kansas City,MO,Kansas City MO,Collision Repair,10,$1M-$3M,N/A,Owner,N/A,N/A,https://www.robsightford.com/
E-Z Living Cleaning,Sacramento,CA,Sacramento CA,Commercial Cleaning,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://www.ezlivingcleaning.com/
Wilclair Inc,Kansas City,MO,Kansas City MO,Machine Shop/Metal Fabrication,10,$1M-$3M,N/A,Owner,N/A,N/A,https://wilclair.com/
Advanced Welding KC,Kansas City,MO,Kansas City MO,Machine Shop/Metal Fabrication,8,$500K-$1.5M,N/A,Owner,N/A,N/A,https://advancedweldingkc.com/
