company_name,city,state,metro_area,industry,estimated_employees,estimated_revenue_range,owner_or_contact,contact_title,phone,email,website
ATLAS Physical Therapy,Denver,CO,Denver,Physical Therapy Clinic,15,$500K-$1.5M,Owner,Practice Owner,(303) 832-3700,N/A,atlasptco.com
Denver Total PT,Denver,CO,Denver,Physical Therapy Clinic,8,$500K-$1M,Owner,Practice Owner,(303) 758-5060,N/A,denvertotalpt.com
Blue Sky Physical Therapy,Denver,CO,Denver,Physical Therapy Clinic,10,$500K-$1.2M,Owner,Practice Owner,(303) 388-1537,N/A,blueskypt.com
Denver Dermatology Center,Denver,CO,Denver,Dermatology Clinic,10,$1M-$2.5M,Dr. Margaret Muldrow,Practice Owner,N/A,N/A,denverdermatologycenter.com
SKN Dermatology,Denver,CO,Denver,Dermatology Clinic,8,$1M-$2M,Owner,Practice Owner,(303) 962-3376,N/A,skndermatology.com
Cherry Hills Dermatology,Denver,CO,Denver,Dermatology Clinic,10,$1M-$2.5M,Owner,Practice Owner,N/A,N/A,cherryhillsderm.com
Isles Dental,Minneapolis,MN,Minneapolis,Dental Practice,8,$800K-$1.5M,Dr. Robert Springer,Practice Owner,(612) 374-4321,N/A,islesdental.com
Parkway Dental Center,Minneapolis,MN,Minneapolis,Dental Practice,10,$800K-$1.5M,Owner,Practice Owner,(612) 824-4211,N/A,parkwaydentalcentermn.com
Englander Dental,Minneapolis,MN,Minneapolis,Dental Practice,8,$800K-$1.5M,Owner,Practice Owner,(612) 926-2100,N/A,englanderdental.com
Nicollet Station Dental,Minneapolis,MN,Minneapolis,Dental Practice,8,$800K-$1.5M,Owner,Practice Owner,(612) 338-5557,N/A,nicolletstationdental.com
Skin Artisans Medical Spa,Minneapolis,MN,Minneapolis,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,(612) 930-1111,N/A,skinartisans.com
Pure Lux Medspa,Minneapolis,MN,Minneapolis,Med Spa,8,$500K-$1.2M,Owner,Practice Owner,N/A,N/A,mypurelux.com
Afzal Clinics,Minneapolis,MN,Minneapolis,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,(612) 662-2772,N/A,afzalclinics.com
Metropolitan Skin Clinic,Minneapolis,MN,Minneapolis,Med Spa,10,$500K-$1.5M,Owner,Practice Owner,N/A,N/A,metropolitanskinclinic.com
East Lake Animal Clinic,Minneapolis,MN,Minneapolis,Veterinary Clinic,8,$800K-$1.5M,Owner,Practice Owner,(612) 729-2374,N/A,eastlakeanimalclinic.com
Minnehaha Animal Hospital,Minneapolis,MN,Minneapolis,Veterinary Clinic,10,$800K-$2M,Owner,Practice Owner,N/A,N/A,minnehahaanimalhospital.com
Premier HVAC Services,Brooklyn,NY,New York City,HVAC Contractor,10,$1M-$5M,Owner,Owner,(929) 207-8457,N/A,hvacnycpro.com
Figlia & Sons,New York,NY,New York City,HVAC Contractor,12,$1M-$5M,Owner,Owner,(212) 686-0094,N/A,figliasons.com
Kaback Enterprises,New York,NY,New York City,HVAC Contractor,18,$1M-$5M,Owner,Owner,N/A,N/A,kaback.com
Main Plumbing Services,Miami,FL,Miami,Plumbing Contractor,8,$800K-$3M,Owner,Owner,N/A,N/A,mainplumbingmiami.com
Miami Shores Plumbing,Miami Shores,FL,Miami,Plumbing Contractor,8,$800K-$3M,Owner,Owner,N/A,N/A,miamishoresplumbing.com
Douglas Orr Plumbing,Miami,FL,Miami,Plumbing Contractor,15,$800K-$3M,Owner,Owner,N/A,N/A,orrplumbing.com
Eco1Plumbing,Miami,FL,Miami,Plumbing Contractor,10,$800K-$3M,Owner,Owner,N/A,N/A,eco1plumbingmiami.com
Liriano Plumbing,Miami,FL,Miami,Plumbing Contractor,8,$800K-$3M,Owner,Owner,N/A,N/A,lirianoplumbing.com
Sunny Bliss Plumbing & Air,Miami,FL,Miami,Plumbing Contractor,10,$800K-$3M,Owner,Owner,N/A,N/A,sunnybliss.com
West Side Electric Service,Nashville,TN,Nashville,Electrical Contractor,10,$1M-$4M,Owner,Owner,(615) 292-8497,N/A,westsideelectricservice.com
Moss Electric,Nashville,TN,Nashville,Electrical Contractor,8,$1M-$4M,Owner,Owner,N/A,N/A,mosselectrictn.com
Top Notch Electrical,Nashville,TN,Nashville,Electrical Contractor,8,$1M-$4M,Owner,Owner,N/A,N/A,nashvilletopnotch.com
TAR Roofing,Chicago,IL,Chicago,Roofing Contractor,12,$1M-$5M,Owner,Owner,N/A,N/A,tarroofing.com
All Roofs Inc,Chicago,IL,Chicago,Roofing Contractor,15,$1M-$5M,Owner,Owner,N/A,N/A,allroof.us
Lindholm Roofing,Chicago,IL,Chicago,Roofing Contractor,18,$1M-$5M,Owner,Owner,(773) 283-7675,N/A,lindholmroofing.com
Proctor Pest Control,Dallas,TX,Dallas,Pest Control,8,$500K-$2M,Owner,Owner,(214) 226-1622,N/A,proctorpestcontrol.com
Addison Pest Control of Texas,Dallas,TX,Dallas,Pest Control,12,$500K-$2M,Owner,Owner,(972) 233-4766,N/A,addisonexterminating.com
All-Safe Pest & Termite,Dallas,TX,Dallas,Pest Control,15,$500K-$2M,Owner,Owner,(972) 945-9226,N/A,all-safe-pest.com
Dynasty Pest Control,Dallas,TX,Dallas,Pest Control,8,$500K-$2M,Owner,Owner,(469) 457-4373,N/A,dynastypest.com
Hogue Landscape Services,Houston,TX,Houston,Landscaping,10,$500K-$2M,Owner,Owner,(713) 360-6924,N/A,hoguels.com
Moss Landscaping,Houston,TX,Houston,Landscaping,15,$500K-$2M,Owner,Owner,(713) 861-5511,N/A,mosslandscaping.com
Cleanstar National,Atlanta,GA,Atlanta,Commercial Cleaning,18,$500K-$2M,Owner,Owner,(770) 425-6797,N/A,cleanstarnational.com
ATI Restoration Charlotte,Charlotte,NC,Charlotte,Restoration,12,$1M-$3M,Owner,Owner,(980) 443-5500,N/A,atirestoration.com
Providence Restoration Group,Charlotte,NC,Charlotte,Restoration,12,$1M-$3M,Owner,Owner,(704) 206-8777,N/A,prghelps.com
Reiner Group Inc,Fair Lawn,NJ,Northern New Jersey,HVAC Contractor,12,$1M-$5M,Owner,Owner,(201) 371-7980,N/A,reinerac.com
Whalen & Ives Inc,Northern NJ,NJ,Northern New Jersey,HVAC Contractor,10,$1M-$5M,Owner,Owner,(201) 784-3330,N/A,whalenives.com
Prestige Air Heating & Cooling,Bergen County,NJ,Northern New Jersey,HVAC Contractor,8,$1M-$5M,Owner,Owner,(973) 755-2210,N/A,prestigeairheatingcooling.com
Unitemp MDI,Northern NJ,NJ,Northern New Jersey,HVAC Contractor,15,$1M-$5M,Owner,Owner,(877) 704-4822,N/A,unitempinc.com
The Clean Plumbers,Tampa,FL,Tampa,Plumbing Contractor,12,$800K-$3M,Owner,Owner,(813) 961-2683,N/A,thecleanplumbers.com
Experts Plumbing Services,Tampa,FL,Tampa,Plumbing Contractor,8,$800K-$3M,Owner,Owner,(813) 363-9726,N/A,expertsplumbingservices.com
Believe Plumbing,Tampa,FL,Tampa,Plumbing Contractor,8,$800K-$3M,Owner,Owner,(813) 516-4486,N/A,believeplumbing.com
Phoenix Roofing and Repair,Phoenix,AZ,Phoenix,Roofing Contractor,10,$1M-$5M,Owner,Owner,(602) 497-0154,N/A,phoenixroofingandrepair.com
Scott Roofing Company,Phoenix,AZ,Phoenix,Roofing Contractor,18,$1M-$5M,Owner,Owner,(602) 442-7663,N/A,scottroofingco.com
Right Way Roofing,Phoenix,AZ,Phoenix,Roofing Contractor,10,$1M-$5M,Owner,Owner,(602) 299-8851,N/A,azroof.com
Rowland Pest Management,Orlando,FL,Orlando,Pest Control,8,$500K-$2M,Owner,Owner,(407) 969-6162,N/A,rowlandpest.com
Florida Pest Control Orlando,Orlando,FL,Orlando,Pest Control,12,$500K-$2M,Owner,Owner,(407) 759-5947,N/A,flapest.com
Turner Pest Control Orlando,Orlando,FL,Orlando,Pest Control,15,$500K-$2M,Owner,Owner,(800) 225-5305,N/A,turnerpest.com
Massey Services,Winter Park,FL,Orlando,Pest Control,18,$500K-$2M,Owner,Owner,(407) 898-5880,N/A,masseyservices.com
Denver Sprinkler and Landscape Inc,Denver,CO,Denver,Landscaping,8,$500K-$2M,Owner,Owner,(303) 993-8717,N/A,denversprinklerservices.com
My Sons Landscaping & Fencing,Denver,CO,Denver,Landscaping,8,$500K-$2M,Owner,Owner,(720) 949-8439,N/A,mysonslandscape.com
G2.0 Electrical Contracting,Los Angeles,CA,Los Angeles,Electrical Contractor,10,$1M-$4M,Owner,Owner,N/A,N/A,gec2.com
Tercero Inc,Los Angeles,CA,Los Angeles,Electrical Contractor,12,$1M-$4M,Owner,Owner,N/A,N/A,terceroinc.com
Bozem Electric,Los Angeles,CA,Los Angeles,Electrical Contractor,15,$1M-$4M,Owner,Owner,N/A,N/A,bozemelectric.com
Champion Cleaning,Boston,MA,Boston,Commercial Cleaning,12,$500K-$2M,Owner,Owner,(800) 979-1911,N/A,championcleaning.com
Atlantic Power Cleaning,Philadelphia,PA,Philadelphia,Restoration,8,$1M-$3M,Owner,Owner,(781) 933-4142,N/A,atlanticpowercleaning.com
Schmitt Heating & Air Conditioning,San Francisco,CA,San Francisco Bay Area,HVAC Contractor,12,$1M-$5M,Owner,Owner,(415) 522-0966,N/A,schmittheating.com
ABCO Mechanical Contractors,San Francisco,CA,San Francisco Bay Area,HVAC Contractor,15,$1M-$5M,Owner,Owner,(415) 648-7135,N/A,abcoair.com
Cabrillo Plumbing Heating & Air,San Francisco,CA,San Francisco Bay Area,HVAC Contractor,12,$1M-$5M,Owner,Owner,(415) 360-0560,N/A,discovercabrillo.com
Bay Area Climate Control,Oakland,CA,San Francisco Bay Area,HVAC Contractor,8,$1M-$5M,Owner,Owner,(510) 391-5597,N/A,bayareaclimatecontrol.com
Finest Heating & Air,San Francisco,CA,San Francisco Bay Area,HVAC Contractor,8,$1M-$5M,Owner,Owner,(650) 223-2028,N/A,finestheatingnair.com
FRY Plumbing Heating & AC,Washington,DC,Washington DC,Plumbing Contractor,12,$800K-$3M,Owner,Owner,(202) 543-4884,N/A,fryplumbing.com
Cardinal Plumbing Heating & Air,Washington,DC,Washington DC,Plumbing Contractor,12,$800K-$3M,Owner,Owner,(703) 537-5344,N/A,cardinalplumbingva.com
JAS Electrical,Orange County,CA,Orange County,Electrical Contractor,10,$1M-$4M,Owner,Owner,(714) 252-7478,N/A,jaselectrical.com
Pro Power Services Inc,Orange County,CA,Orange County,Electrical Contractor,12,$1M-$4M,Owner,Owner,(323) 886-0103,N/A,propowerservices.com
Hackney Electric Inc,Orange County,CA,Orange County,Electrical Contractor,10,$1M-$4M,Owner,Owner,(949) 264-4000,N/A,hackneyelectric.com
JEC Electric Services,Anaheim,CA,Orange County,Electrical Contractor,12,$1M-$4M,Owner,Owner,(714) 993-6875,N/A,jecwissco.com
San Diego Roofing Inc,San Diego,CA,San Diego,Roofing Contractor,15,$1M-$5M,Owner,Owner,(619) 280-1000,N/A,sandiegoroofing.com
MetroGreenscape,Charlotte,NC,Charlotte,Landscaping,15,$500K-$2M,Owner,Owner,(704) 504-0980,N/A,metrogreenscape.com
Estes Services,Atlanta,GA,Atlanta,HVAC Contractor,18,$1M-$5M,Owner,Owner,(404) 366-9620,N/A,estesair.com
Nashville Roofing Co,Nashville,TN,Nashville,Roofing Contractor,10,$1M-$5M,Owner,Owner,(615) 800-4355,N/A,nashvilleroofingco.com
Howard Air,Phoenix,AZ,Phoenix,HVAC Contractor,15,$1M-$5M,Owner,Owner,(602) 953-2766,N/A,howardair.com
Hobaica Services,Phoenix,AZ,Phoenix,HVAC Contractor,12,$1M-$5M,Owner,Owner,(602) 633-9555,N/A,hobaica.com
Barker & Sons Plumbing,Orange County,CA,Orange County,Plumbing Contractor,12,$800K-$3M,Owner,Owner,(714) 630-8766,N/A,barkerandsonsplumbing.com
Compass Cleaning Solutions,Phoenix,AZ,Phoenix,Commercial Cleaning,12,$500K-$2M,Owner,Owner,(602) 606-7900,N/A,compassphoenix.com
Blue Sky Plumbing & Heating,Denver,CO,Denver,Plumbing Contractor,15,$800K-$3M,Owner,Owner,(720) 617-0417,N/A,blueskyplumbing.com
Atlanta Roofing Specialists,Atlanta,GA,Atlanta,Roofing Contractor,15,$1M-$5M,Owner,Owner,(770) 419-2222,N/A,atlantaroofingspecialists.com
Lloyd Pest Control,Los Angeles,CA,Los Angeles,Pest Control,15,$500K-$2M,Owner,Owner,(818) 386-0502,N/A,lloydpest.com
Ferran Services,Orlando,FL,Orlando,HVAC Contractor,15,$1M-$5M,Owner,Owner,(407) 422-3551,N/A,ferran-services.com
Genz-Ryan,Minneapolis,MN,Minneapolis,HVAC Contractor,18,$1M-$5M,Owner,Owner,(651) 432-5271,N/A,genzryan.com
Standard Heating & AC,Minneapolis,MN,Minneapolis,HVAC Contractor,15,$1M-$5M,Owner,Owner,(612) 824-2656,N/A,standardheating.com
Mark E. Feinsot CPA,New York,NY,New York City,CPA Firm,7,$500K-$2M,Mark E. Feinsot,Owner,(212) 631-0320,N/A,midtowncpafirm.com
Edward J. Colville LLC,Scotch Plains,NJ,Northern New Jersey,CPA Firm,6,$500K-$1.5M,Edward J. Colville,Owner,(908) 367-9005,N/A,www.ejcolvillecpa.com
BergerCPAFirst,New Jersey,NJ,Northern New Jersey,CPA Firm,8,$500K-$2M,Ramki Sankar,Managing Partner,(201) 587-9200,N/A,bergercpafirst.com
Blankenship CPA Group PLLC,Nashville,TN,Nashville,CPA Firm,12,$800K-$2M,Managing Partner,Managing Partner,(615) 992-9222,N/A,www.bcpas.com
Millman CPA Strategic Solutions PC,Nashville,TN,Nashville,CPA Firm,6,$500K-$1.5M,Lisa Millman,Owner,(615) 672-9205,N/A,www.lisamillmancpa.com
Hildreth & Associates CPA,Brentwood,TN,Nashville,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,(615) 369-6344,N/A,www.hildrethcpa.com
Warady & Davis LLP,Chicago,IL,Chicago,CPA Firm,15,$1M-$2M,Managing Partner,Managing Partner,(847) 267-9600,N/A,waradydavis.com
John Joseph Griffin CPA PC,Chicago,IL,Chicago,CPA Firm,7,$500K-$1.5M,John Joseph Griffin,Owner,(773) 545-6750,N/A,johngriffincpa.com
Stenger Tax Advisory,Chicago,IL,Chicago,CPA Firm,6,$500K-$1.5M,Managing Partner,Managing Partner,(630) 912-8504,N/A,www.stengertax.com
Perkins Dexter Sinopoli & Hamm PC,Dallas,TX,Dallas,CPA Firm,12,$800K-$2M,Managing Partner,Managing Partner,(972) 669-9730,N/A,www.pdshcpas.com
L&H CPAs and Advisors,Dallas,TX,Dallas,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,(972) 421-1099,N/A,www.lhcpafirm.com
Gurian CPA Firm,Dallas,TX,Dallas,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,(469) 374-3150,N/A,gurianco.com
M&B CPAs,Houston,TX,Houston,CPA Firm,7,$500K-$1.5M,Managing Partner,Managing Partner,(281) 496-6152,N/A,mnbcpa.com
Chester & Daniels LLC,Atlanta,GA,Atlanta,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,(404) 913-0110,N/A,www.chesterdaniels.com
LB&J Certified Public Accountants,Charlotte,NC,Charlotte,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,(704) 765-1119,N/A,www.lbjcpa.com
Scharf Pera & Co PLLC,Charlotte,NC,Charlotte,CPA Firm,12,$800K-$2M,Managing Partner,Managing Partner,(704) 372-1167,N/A,scharfpera.com
Rivero Gordimer & Company,Tampa,FL,Tampa,CPA Firm,15,$1M-$2M,Managing Partner,Managing Partner,N/A,N/A,www.rgcocpa.com
Fontana CPAs,Tampa,FL,Tampa,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,(727) 799-9533,N/A,www.fontanacpas.com
CPA Tampa,Largo,FL,Tampa,CPA Firm,6,$500K-$1.5M,Managing Partner,Managing Partner,(727) 587-0376,N/A,cpatampa.net
KDK Accountancy,Orlando,FL,Orlando,CPA Firm,7,$500K-$1.5M,Bernard Kiesel,Managing Partner,(407) 677-1040,N/A,orlandocpa.net
CPA Accounting & Tax Experts,Orlando,FL,Orlando,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,(407) 382-6658,N/A,www.cpaaccounting.biz
Jaime Santiago CPA,Orlando,FL,Orlando,CPA Firm,6,$500K-$1.5M,Jaime Santiago,Owner,(321) 299-9408,N/A,jsantiagocpa.com
XZ CPA,Phoenix,AZ,Phoenix,CPA Firm,6,$500K-$1.5M,Managing Partner,Managing Partner,(602) 296-4808,N/A,xz-cpa.com
Thomas S Holly CPA PLLC,Phoenix,AZ,Phoenix,CPA Firm,7,$500K-$1.5M,Thomas S. Holly,Owner,(480) 945-0699,N/A,hollycpa.com
Foster Financial CPA,Phoenix,AZ,Phoenix,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,N/A,N/A,fosterfinancialcpa.com
John W. Weldon CPA,Los Angeles,CA,Los Angeles,CPA Firm,8,$500K-$2M,John W. Weldon,Owner,(310) 390-7487,N/A,www.johnweldoncpa.com
Lalea & Black,Los Angeles,CA,Los Angeles,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,(866) 222-6060,N/A,laleablack.com
Jarus & Co,Irvine,CA,Orange County,CPA Firm,7,$500K-$1.5M,Ryan P. Jarus,Managing Partner,(949) 812-6527,N/A,www.jaruscpa.com
Friedman & Company CPAs,Irvine,CA,Orange County,CPA Firm,8,$500K-$2M,Brett Friedman,Owner,(714) 850-1001,N/A,www.brettfriedmancpa.com
Abbo Tax CPA,San Diego,CA,San Diego,CPA Firm,7,$500K-$1.5M,Tyson Abbo,Managing Partner,(619) 269-8190,N/A,abbotax.com
Dark Horse CPAs,San Diego,CA,San Diego,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,(619) 736-1404,N/A,darkhorse.cpa
Basta & Company,San Francisco,CA,San Francisco Bay Area,CPA Firm,7,$500K-$1.5M,Samy Basta,Owner,(415) 333-6262,N/A,bastacpa.com
Scott B. Price & Company LLP,San Francisco,CA,San Francisco Bay Area,CPA Firm,8,$500K-$2M,Scott B. Price,Managing Partner,(415) 398-5900,N/A,scottbpricecpa.com
Simon CPAs,Westwood,MA,Boston,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,(781) 326-8855,N/A,simon-cpas.com
Wendroff & Associates CPA,Washington,DC,Washington DC,CPA Firm,8,$500K-$2M,Managing Partner,Managing Partner,(703) 553-1099,N/A,wendroffcpa.com
Lanphier LLP,Denver,CO,Denver,CPA Firm,10,$800K-$2M,Managing Partner,Managing Partner,(720) 961-0310,N/A,cpafirmco.com
Orlando Tax Accounting,Orlando,FL,Orlando,Tax Preparation Firm,6,$500K-$1.5M,Managing Partner,Managing Partner,(407) 394-1040,N/A,orlandotaxaccounting.com
Sonu Shukla CPA PA,Orlando,FL,Orlando,Tax Preparation Firm,7,$500K-$1.5M,Sonu Shukla,Owner,(321) 236-6795,N/A,orlandotaxcoach.com
Anderson Boback & Marshall,Chicago,IL,Chicago,Family Law Firm,12,$1M-$3M,Managing Partner,Managing Partner,(312) 715-0870,N/A,illinoislawforyou.com
The McClure Law Group,Dallas,TX,Dallas,Family Law Firm,10,$1M-$3M,Kelly McClure,Managing Partner,(214) 692-8200,N/A,www.mcclure-lawgroup.com
The Barbosa Law Firm PC,Dallas,TX,Dallas,Family Law Firm,8,$800K-$2M,Roland Barbosa,Founding Attorney,(972) 417-2653,N/A,divorceattorneydallas.pro
The Women's Law Group,Tampa,FL,Tampa,Family Law Firm,8,$800K-$2M,Managing Partner,Managing Partner,(813) 443-5572,N/A,thewomenslawgroup.com
Colorado Estate Planning Law Center,Denver,CO,Denver,Estate Planning Firm,10,$800K-$2M,Managing Partner,Managing Partner,(303) 420-2863,N/A,coloradoestateplanning.com
Klenk Law,Philadelphia,PA,Philadelphia,Estate Planning Firm,10,$800K-$2M,Peter Klenk,Managing Partner,(215) 790-1095,N/A,klenklaw.com
Schomer Estate & Wealth Advisors,Los Angeles,CA,Los Angeles,Estate Planning Firm,10,$1M-$3M,Managing Partner,Managing Partner,(310) 337-7676,N/A,www.schomerlawgroup.com
DiRaimondo & Schroeder LLP,New York,NY,New York City,Immigration Law Firm,10,$1M-$3M,Managing Partner,Managing Partner,N/A,N/A,www.diraimondoschroeder.com
Sverdloff Law Group,Chicago,IL,Chicago,Immigration Law Firm,7,$800K-$2M,Julia Sverdloff,Founding Attorney,(312) 238-9090,N/A,sverdlofflaw.com
Hecht Kleeger & Damashek,New York,NY,New York City,Personal Injury Law Firm,12,$1M-$3M,Managing Partner,Managing Partner,(212) 490-5700,N/A,lawyer1.com
Dansker & Aspromonte Associates LLP,New York,NY,New York City,Personal Injury Law Firm,10,$1M-$3M,Managing Partner,Managing Partner,(212) 732-2929,N/A,www.dandalaw.com
Kelly Law Team,Phoenix,AZ,Phoenix,Personal Injury Law Firm,10,$1M-$3M,Managing Partner,Managing Partner,(602) 283-4122,N/A,www.jkphoenixpersonalinjuryattorney.com
Valanzola Law Group,Hingham,MA,Boston,Real Estate Law Firm,8,$800K-$2M,Managing Partner,Managing Partner,(781) 875-3390,N/A,valanzolalawgroup.com
The Matus Law Group,New Jersey,NJ,Northern New Jersey,Real Estate Law Firm,8,$800K-$2M,Christine Matus,Founding Attorney,(732) 281-0060,N/A,matuslaw.com
Bradford Miller Law PC,Chicago,IL,Chicago,Real Estate Law Firm,8,$800K-$2M,Bradford Miller,Founding Attorney,(312) 238-9298,N/A,bradfordmillerlaw.com
Lipscomb Insurance Group Inc,Dallas,TX,Dallas,Insurance Brokerage,15,$1M-$2M,Managing Partner,Managing Partner,(214) 420-5200,N/A,lipscombinsurance.com
Jos. Cacciatore & Co Insurance Agency,Chicago,IL,Chicago,Insurance Brokerage,10,$800K-$2M,Managing Partner,Managing Partner,(312) 264-6055,N/A,www.cacciatoreinsurance.com
The Allen Thomas Group,Atlanta,GA,Atlanta,Insurance Brokerage,10,$800K-$2M,Managing Partner,Managing Partner,(440) 826-3676,N/A,allenthomasgroup.com
Texan Insurance,Houston,TX,Houston,Insurance Brokerage,10,$800K-$2M,Managing Partner,Managing Partner,(281) 998-2500,N/A,www.texaninsurance.com
Bonnie Brae Insurance,Denver,CO,Denver,Insurance Brokerage,8,$500K-$2M,Managing Partner,Managing Partner,(303) 321-9300,N/A,www.bonniebraeinsurance.com
Ramos Law,Phoenix,AZ,Phoenix,Personal Injury Law Firm,8,$800K-$2M,Joseph Ramos,Founding Attorney,(602) 900-9402,N/A,www.ramoslaw.com
Kreischer Miller,Philadelphia,PA,Philadelphia,CPA Firm,15,$1M-$2M,Managing Partner,Managing Partner,(215) 441-4600,N/A,https://www.kmco.com/
Duffy Kruspodin LLP,Orange County,CA,Orange County,CPA Firm,12,$800K-$2M,Managing Partner,Managing Partner,(818) 385-0585,N/A,https://dk.cpa/
Paul Anderson CPA,San Diego,CA,San Diego,CPA Firm,5,$500K-$1M,Paul Anderson,Owner,(858) 433-7287,N/A,https://www.sdbookkeepingsolutions.com/
Levin & Associates,Chicago,IL,Chicago,Family Law Firm,10,$1M-$3M,Managing Partner,Managing Partner,(312) 546-5100,N/A,https://levinfamilylaw.com/
Eittreim Martin Cutler LLC,Atlanta,GA,Atlanta,Family Law Firm,8,$800K-$2M,Managing Partner,Managing Partner,(770) 574-6473,N/A,https://www.emcfamilylaw.com/
Building Equity Management,New York,NY,New York City,Property Management Company,10,$1M-$3M,Brian Reilly,Co-Owner,(212) 489-5060,N/A,https://www.bemny.com/
Southern Sky Realty,Nashville,TN,Nashville,Property Management Company,6,$500K-$1.5M,Jeff Irwin,Owner,(615) 592-5216,N/A,https://southernskyrealtynashville.com/
Omni Realtors and Property Management,Nashville,TN,Nashville,Property Management Company,8,$500K-$2M,Owner,Owner,(615) 826-4436,N/A,https://www.myomnirealty.com/
Browning-Gordon & Company,Nashville,TN,Nashville,Property Management Company,12,$1M-$3M,Principal,Managing Partner,(615) 383-3999,N/A,https://www.browning-gordon.com/
Beacham & Company Realtors,Atlanta,GA,Atlanta,Real Estate Brokerage,15,$2M-$5M,Principal,Owner,(404) 261-6300,N/A,https://beacham.com/
CLM Mortgage Inc,Houston,TX,Houston,Mortgage Brokerage,8,$500K-$2M,Principal,Owner,(281) 598-6500,N/A,https://www.clmmortgage.com/
DMR Mortgage,Houston,TX,Houston,Mortgage Brokerage,6,$500K-$1.5M,Principal,Owner,(281) 492-8861,N/A,https://www.dmrloans.com/
J. Kent Staffing,Denver,CO,Denver,Staffing Agency,15,$1M-$5M,Principal,Owner,(303) 777-7734,N/A,https://www.jkentstaffing.com/
Leland Management,Orlando,FL,Orlando,HOA Management Firm,15,$1M-$3M,Principal,Owner,(407) 447-9955,N/A,https://lelandmgt.com/
Bonnie Jones Associates,Washington,DC,Washington DC,Staffing Agency,8,$1M-$3M,Bonnie Jones,President,(703) 409-7328,N/A,https://www.bonniejones.com/
Celarity,Minneapolis,MN,Minneapolis,Recruiting Agency,12,$1M-$5M,Principal,Owner,(952) 941-0022,N/A,https://www.celarity.com/
Correct Capital,Philadelphia,PA,Philadelphia,Financial Advisory Firm,10,$1M-$5M,Principal,Owner,(877) 930-4015,N/A,https://correctcap.com/
Sage Financial Group,Philadelphia,PA,Philadelphia,Financial Advisory Firm,15,$2M-$5M,Principal,Managing Partner,(484) 342-4400,N/A,https://www.sagefinancial.com/
Wise Property Management,Tampa,FL,Tampa,HOA Management Firm,15,$1M-$3M,Owner,Owner,(813) 968-5665,N/A,https://wisepropertymanagement.com/
A and N Mortgage Services,Chicago,IL,Chicago,Mortgage Brokerage,10,$500K-$2M,Principal,Owner,(773) 305-5626,N/A,https://www.anmtg.com/
Hiregy,Tampa,FL,Tampa,Staffing Agency,10,$1M-$3M,Principal,Owner,(813) 449-4800,N/A,https://www.hiregy.com/
Avenue Real Estate,Washington,DC,Washington DC,Real Estate Brokerage,8,$1M-$3M,Ross Conn,Founder,(301) 275-5509,N/A,https://avenuerealestatellc.com/
Post Oak Private Wealth Advisors,Houston,TX,Houston,Wealth Management Firm,12,$2M-$5M,Principal,Managing Partner,(281) 580-2100,N/A,https://postoakprivatewealth.com/
Moisand Fitzgerald Tamayo,Orlando,FL,Orlando,Financial Advisory Firm,12,$1M-$5M,Principal,Managing Partner,(877) 869-6228,N/A,https://moisandfitzgerald.com/
Poli Mortgage Group,Boston,MA,Boston,Mortgage Brokerage,15,$1M-$2M,Principal,Owner,(781) 232-8000,N/A,https://www.polimortgage.com/
LINK Staffing,Houston,TX,Houston,Staffing Agency,18,$2M-$5M,Principal,Owner,(800) 848-5465,N/A,https://linkstaffing.com/
Clayton Services,Houston,TX,Houston,Staffing Agency,12,$1M-$5M,Principal,Owner,(281) 999-3080,N/A,https://www.claytonpersonnel.com/
Miami Brokers Group,Miami,FL,Miami,Real Estate Brokerage,10,$1M-$5M,Mike Diaz,Owner,(786) 287-6453,N/A,https://miamibrokersgroup.com/
Chariff Realty Group,Miami,FL,Miami,Real Estate Brokerage,10,$1M-$5M,Principal,Owner,(305) 576-7474,N/A,https://chariff.com/
The Mather Group,Chicago,IL,Chicago,Wealth Management Firm,15,$2M-$5M,Principal,Managing Partner,(888) 537-1080,N/A,https://www.themathergroup.com/
Scion Staffing SF,San Francisco,CA,San Francisco Bay Area,Staffing Agency,12,$1M-$5M,Principal,Owner,(415) 392-7500,N/A,https://scionstaffing.com/
Envoy Property Management,Los Angeles,CA,Los Angeles,Property Management Company,10,$500K-$2M,Principal,Owner,(310) 202-7100,N/A,envoyproperties.com
Boucher + Co.,New York,NY,New York City,Digital Marketing Agency,8,$500K-$2M,Owner,Principal,N/A,N/A,boucherco.com
Solutions for Growth LLC,New York,NY,New York City,Digital Marketing Agency,6,$500K-$1.5M,Owner,Principal,(888) 840-2595,N/A,solutionsforgrowthllc.com
